ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length
481,آب شناسان - مدرسه ابتدایی مقداد,5,52,93,8086.551309641141400
482,آب شناسان - مدرسه رضوان,5,29,94,8246.595210278499500
483,آب شناسان - دبستان امام خمینی,5,87,95,8409.708285675376800
484,آب شناسان - دبستان پسرانه درخت دانش دوره اول,5,21,96,8579.371702446009300
485,آب شناسان - مجتمع آموزشی و پرورشی آرمان,5,88,97,8667.848629244623200
486,شهید عراقی - دبیرستان عباسپور,6,95,1,449.977250766049390
487,شهید عراقی - دبیرستان صالحی شفا,6,94,2,522.415530850386180
488,شهید عراقی - دبستان مهارت آموز,6,6,3,672.781157183550360
489,شهید عراقی - مدرسه شهید محمد منتظری,6,96,4,2003.060206853942200
490,شهید عراقی - مدرسه شهدا پاسداران,6,34,5,2280.065198691896100
491,شهید عراقی - دبستان دخترانه پروین اعتصامی ۱,6,28,6,2327.955799905147600
492,شهید عراقی - دبیرستان پسرانه شهید مجمدعلی رجایی,6,19,7,2416.268145535716900
493,شهید عراقی - دبستان پسرانه مولوی,6,35,8,2494.520564499669000
494,شهید عراقی - هنرستان دخترانه فسایی نژاد,6,14,9,2606.098960795500700
495,شهید عراقی - دبستان دخترانه فردوس,6,5,10,2611.663694147321200
496,شهید عراقی - مدرسه علمیه حضرت زینب کبری,6,8,11,2720.017591055438500
497,شهید عراقی - دبستان دخترانه درخت دانش,6,22,12,2850.616595309307700
498,شهید عراقی - دبستان پسرانه درخت دانش دوره دوم,6,23,13,3068.035098254605100
499,شهید عراقی - دبستان پسرانه درخت دانش دوره دوم,6,33,14,3068.035098254605100
500,شهید عراقی - دبستان حورا,6,27,15,3081.259384087871200
501,شهید عراقی - دبیرستان دخترانه گوهرشاد منطقه 4,6,89,16,3152.098283060633100
502,شهید عراقی - دبیرستان پسرانه شهید علیپور,6,32,17,3157.232727450944400
503,شهید عراقی - دبیرستان شهید زین الدین,6,4,18,3441.179235502013900
504,شهید عراقی - مدرسه نشاط,6,7,19,3638.487349759367600
505,شهید عراقی - آموزشگاه کیمیا,6,91,20,3736.996386445450800
506,شهید عراقی - دبیرستان دخترانه فرهیختگان,6,16,21,3905.576607546864600
507,شهید عراقی - مدرسه هشت شهریور,6,90,22,3955.146427373503700
508,شهید عراقی - مدرسه رضوان,6,29,23,3983.288113314031300
509,شهید عراقی - مدرسه خالق,6,92,24,4194.514865204724600
510,شهید عراقی - دبستان پسرانه درخت دانش دوره اول,6,21,25,4316.064605481538800
511,شهید عراقی - مدرسه غیر انتفاعی دخترانه صبا,6,18,26,4553.470466735291700
512,شهید عراقی - دبستان بادبادک,6,17,27,4934.426146813038000
513,شهید عراقی - دبیرستان دخترانه مهر,6,93,28,5060.967226777070200
514,شهید عراقی - دبیرستان پسرانه غیبی,6,42,29,5244.178378271505600
515,شهید عراقی - دبستان غدیر یک,6,41,30,5326.128950633710700
516,شهید عراقی - دبیرستان دخترانه,6,43,31,5346.092071513945500
517,شهید عراقی - roboticland,6,44,32,5354.498288344402700
518,شهید عراقی - دبستان شهدا آزادی,6,40,33,5378.659794943391700
519,شهید عراقی - دبیرستان دخترانه امام محمد باقر,6,39,34,5560.532578111984500
520,شهید عراقی - هنرستان نرگس,6,86,35,5628.614030141683500
521,شهید عراقی - دبستان دخترانه نقابت,6,45,36,5665.566030381750400
522,شهید عراقی - دبیرستان دوره اول علامه حلی ۲,6,10,37,5674.320350249609900
523,شهید عراقی - سروش,6,85,38,5895.253566602960700
524,شهید عراقی - دبیرستان توحید,6,24,39,5970.212399065626400
525,شهید عراقی - دبستان حقیقت,6,26,40,6036.792248780633600
526,شهید عراقی - دبستان پسرانه عمار,6,25,41,6056.846334228172100
527,شهید عراقی - مدرسه غیر دولتی نیک دخت,6,1,42,6136.916355835609500
528,شهید عراقی - مجتمع فرهنگی اسلامی شهدای کشتی‌رانی,6,15,43,6174.131527926161700
529,شهید عراقی - کانون فرهنگی شاهد شماره ۲,6,97,44,6177.797072136224400
530,شهید عراقی - مدرسه غیرانتفاعی ابوالمعالی,6,46,45,6337.820265763787600
531,شهید عراقی - مدرسه شرافت,6,38,46,6543.809274110502900
532,شهید عراقی - مجتمع فنی تهران,6,84,47,6592.837531595484500
533,شهید عراقی - هنرستان آیت,6,69,48,6700.103173661872500
534,شهید عراقی - دبیرستان دخترانه شهید آیت,6,70,49,6700.103173661872500
535,شهید عراقی - دبیرستان دخترانه دکتر محمدجواد شرافت,6,71,50,6700.103173661872500
536,شهید عراقی - دبیرستان پسرانه آذین علم,6,50,51,6796.446539785376400
537,شهید عراقی - دبيرستان دخترانه غيردولتی آلا,6,31,52,6901.310889756783600
538,شهید عراقی - دبستان پسرانه امت,6,51,53,6901.310889756783600
539,شهید عراقی - مدرسه علوم دینیه,6,61,54,7089.308241294424100
540,شهید عراقی - دبستان دخترانه استاد خدابخش,6,67,55,7089.308241294424100
541,شهید عراقی - دبیرستان روشنگران,6,37,56,7263.238420830719400
542,شهید عراقی - دبیرستان پسرانه درخشان,6,64,57,7304.159914297344600
543,شهید عراقی - دبیرستان دخترانه تربیت,6,49,58,7317.711566154095600
544,شهید عراقی - دبستان پسرانه استاد شهريار,6,9,59,7361.918161680864600
545,شهید عراقی - پیش دبستانی و دبستان جلوه دانش ۲,6,47,60,7409.261312209824600
546,شهید عراقی - دبیرستان دوره اول دخترانه نبوت,6,48,61,7409.261312209824600
547,شهید عراقی - آموزشگاه استثنایی پسرانه شهید بهشتی,6,65,62,7411.646150552907800
548,شهید عراقی - هنرستان خواجه نصیرالدین طوسی,6,66,63,7465.299171191910300
549,شهید عراقی - دبیرستان دخترانه هدف,6,72,64,7494.835023542777000
550,شهید عراقی - دبیرستان پسرانه شهید فلاحی,6,60,65,7533.200337264689600
551,شهید عراقی - پیش دبستان و دبستان نهال دانش,6,2,66,7550.043953963000600
552,شهید عراقی - دبستان غیردولتی دخترانه فرهنگ ایران,6,20,67,7563.820078491732600
553,شهید عراقی - دبستان استاد شهریار,6,68,68,7597.760524004332200
554,شهید عراقی - مرکز توانبخشی معلولان بالای ۱۴ سال,6,62,69,8317.944244742328000
555,شهید عراقی - دبستان پسرانه شاهد شهید دهقان,6,74,70,8540.186086409759800
556,شهید عراقی - مدرسه دخترانه پارس,6,63,71,8601.726525110198100
557,شهید عراقی - دبیرستان دوره اول دخترانه شاهد آسیه,6,73,72,8605.484948513889300
558,شهید عراقی - مدرسه شاهد مطهری,6,78,73,8611.901777557866800
559,شهید عراقی - مجتمع آموزشی دخترانه غیردولتی زینبیه,6,12,74,8634.441365842285400
560,شهید عراقی - دانشگاه علمی و کاربردی دکتر عبیدی,6,11,75,8648.128510012098600
561,شهید عراقی - مجتمع آموزشی پسرانه غیردولتی نور علوی,6,75,76,8652.563683418973600
562,شهید عراقی - دبیرستان پسرانه شاهد نورعلی (دوره اول),6,79,77,8778.703645903893600
563,شهید عراقی - دبیرستان پسرانه بنیان,6,77,78,8805.293067182938100
564,شهید عراقی - دبستان محمدرضا هوایی,6,76,79,8819.563483532174400
565,شهید عراقی - دبیرستان دوره اول نمونه دولتی دخترانه سعدی۰,6,13,80,9076.334894334615500
566,شهید عراقی - مدرسه دخترانه امام رضا (ع),6,81,81,9160.497712729948000
567,شهید عراقی - دبستان و دبیرستان پسرانه کمیل,6,82,82,9260.618312303213300
568,شهید عراقی - مجتمع آموزشی فرهنگ منطقه 4,6,3,83,9331.918259603218800
569,شهید عراقی - مدرسه دخترانه امام سجاد,6,80,84,9519.444291157704400
570,شهید عراقی - دبیرستان پسرانه غفاری,6,56,85,9549.967135298355100
571,شهید عراقی - دبستان دخترانه بوستان امید,6,83,86,9625.912416795188600
572,شهید عراقی - دبیرستان پسرانه طالقانی,6,55,87,9671.774683099227300
573,شهید عراقی - دبستان طالقانی,6,57,88,9671.774683099227300
574,شهید عراقی - دبیرستان غفاری,6,58,89,9671.774683099227300
575,شهید عراقی - مدرسه ابتدایی شهید عارف‌نسب,6,59,90,9709.085646152058000
576,شهید عراقی - دبستان پسرانه منصور نفر,6,54,91,10690.783839210771000
577,شهید عراقی - صدوقی,6,53,92,12489.212318797356000
578,شهید عراقی - مدرسه ابتدایی مقداد,6,52,93,12904.336959187336000
579,شهید عراقی - مدرسه دخترانه بهشتی,6,30,94,12923.479826749925000
580,شهید عراقی - پیش دبستانی مروارید,6,36,95,13010.512642835114000
581,شهید عراقی - مجتمع آموزشی و پرورشی آرمان,6,88,96,13915.107643494552000
582,شهید عراقی - دبستان امام خمینی,6,87,97,14102.434594981565000
583,شهید بروجردی - مدرسه شهدا پاسداران,7,34,1,772.944406868154150
584,شهید بروجردی - مدرسه علمیه حضرت زینب کبری,7,8,2,981.369272597871150
585,شهید بروجردی - دبستان دخترانه فردوس,7,5,3,1216.949925813657000
586,شهید بروجردی - هنرستان دخترانه فسایی نژاد,7,14,4,1217.045050032781500
587,شهید بروجردی - دبستان دخترانه درخت دانش,7,22,5,1241.269729140957200
588,شهید بروجردی - دبیرستان شهید زین الدین,7,4,6,1299.423535829840600
589,شهید بروجردی - دبستان دخترانه پروین اعتصامی ۱,7,28,7,1300.024665918576800
590,شهید بروجردی - دبستان پسرانه درخت دانش دوره دوم,7,23,8,1619.691037208356600
591,شهید بروجردی - دبستان پسرانه درخت دانش دوره دوم,7,33,9,1619.691037208356600
592,شهید بروجردی - دبیرستان پسرانه شهید علیپور,7,32,10,1685.112777611758900
593,شهید بروجردی - دبیرستان دخترانه فرهیختگان,7,16,11,1762.136905597990100
594,شهید بروجردی - دبیرستان پسرانه شهید مجمدعلی رجایی,7,19,12,1794.648977034126600
595,شهید بروجردی - دبستان پسرانه مولوی,7,35,13,1872.901395998078400
596,شهید بروجردی - دبیرستان عباسپور,7,95,14,2338.882426028599200
597,شهید بروجردی - دبستان حورا,7,27,15,2405.665184724498900
598,شهید بروجردی - مدرسه شهید محمد منتظری,7,96,16,2410.513511150689700
599,شهید بروجردی - دبیرستان صالحی شفا,7,94,17,2411.320706112936000
600,شهید بروجردی - مدرسه رضوان,7,29,18,2511.168163474846100
601,شهید بروجردی - دبستان مهارت آموز,7,6,19,2561.686332446100100
602,شهید بروجردی - مدرسه غیر انتفاعی دخترانه صبا,7,18,20,2668.588242869583200
603,شهید بروجردی - دبستان پسرانه درخت دانش دوره اول,7,21,21,2843.944655642353600
604,شهید بروجردی - دبستان بادبادک,7,17,22,2965.081676887141800
605,شهید بروجردی - مدرسه نشاط,7,7,23,3522.075778342522900
606,شهید بروجردی - مدرسه هشت شهریور,7,90,24,3838.734855956659000
607,شهید بروجردی - دبیرستان دخترانه گوهرشاد منطقه 4,7,89,25,3878.545348251915100
608,شهید بروجردی - دبستان حقیقت,7,26,26,3969.281297387730300
609,شهید بروجردی - دبستان پسرانه عمار,7,25,27,3989.335382835269200
610,شهید بروجردی - دبیرستان توحید,7,24,28,4223.162190602581200
611,شهید بروجردی - مجتمع فرهنگی اسلامی شهدای کشتی‌رانی,7,15,29,4323.246990789736600
612,شهید بروجردی - آموزشگاه کیمیا,7,91,30,4402.916250161392800
613,شهید بروجردی - دبستان دخترانه نقابت,7,45,31,4443.996037101253000
614,شهید بروجردی - دبیرستان دوره اول علامه حلی ۲,7,10,32,4560.011594590094300
615,شهید بروجردی - مدرسه خالق,7,92,33,4860.434728920667100
616,شهید بروجردی - مدرسه غیرانتفاعی ابوالمعالی,7,46,34,4907.244285025673000
617,شهید بروجردی - دبستان غدیر یک,7,41,35,5203.170070301425800
618,شهید بروجردی - دبیرستان پسرانه غیبی,7,42,36,5288.607850593967700
619,شهید بروجردی - دبیرستان دخترانه,7,43,37,5390.521543836407500
620,شهید بروجردی - دبستان شهدا آزادی,7,40,38,5423.089267265853800
621,شهید بروجردی - دبیرستان دخترانه مهر,7,93,39,5451.926580246573400
622,شهید بروجردی - دبیرستان پسرانه شهید فلاحی,7,60,40,5537.776069576124400
623,شهید بروجردی - دبیرستان دخترانه امام محمد باقر,7,39,41,5604.962050434446600
624,شهید بروجردی - roboticland,7,44,42,5745.457641813905900
625,شهید بروجردی - هنرستان آیت,7,69,43,5833.437371344516600
626,شهید بروجردی - دبیرستان دخترانه شهید آیت,7,70,44,5833.437371344516600
627,شهید بروجردی - دبیرستان دخترانه دکتر محمدجواد شرافت,7,71,45,5833.437371344516600
628,شهید بروجردی - دبستان پسرانه استاد شهريار,7,9,46,5888.142764150495200
629,شهید بروجردی - دبیرستان دخترانه هدف,7,72,47,6021.771143960846500
630,شهید بروجردی - مدرسه شرافت,7,38,48,6040.647700270941600
631,شهید بروجردی - دبستان استاد شهریار,7,68,49,6123.985126473962700
632,شهید بروجردی - هنرستان نرگس,7,86,50,6294.533893857626000
633,شهید بروجردی - سروش,7,85,51,6724.481937293866400
634,شهید بروجردی - کانون فرهنگی شاهد شماره ۲,7,97,52,6972.969888084737200
635,شهید بروجردی - مدرسه غیر دولتی نیک دخت,7,1,53,7055.773410652836900
636,شهید بروجردی - دبستان پسرانه شاهد شهید دهقان,7,74,54,7076.806836676266400
637,شهید بروجردی - مدرسه شاهد مطهری,7,78,55,7138.126380027496500
638,شهید بروجردی - دبیرستان دوره اول دخترانه شاهد آسیه,7,73,56,7142.105698780397700
639,شهید بروجردی - پیش دبستانی و دبستان جلوه دانش ۲,7,47,57,7163.431745832107500
640,شهید بروجردی - دبیرستان دوره اول دخترانه نبوت,7,48,58,7163.431745832107500
641,شهید بروجردی - مجتمع آموزشی پسرانه غیردولتی نور علوی,7,75,59,7189.184433685482000
642,شهید بروجردی - دبیرستان پسرانه شاهد نورعلی (دوره اول),7,79,60,7304.928248373526000
643,شهید بروجردی - دبیرستان پسرانه بنیان,7,77,61,7313.870869493212000
644,شهید بروجردی - دبستان محمدرضا هوایی,7,76,62,7356.184233798682700
645,شهید بروجردی - دبیرستان روشنگران,7,37,63,7387.282743753617100
646,شهید بروجردی - دبیرستان دخترانه تربیت,7,49,64,7441.755889076993300
647,شهید بروجردی - دبیرستان پسرانه آذین علم,7,50,65,7446.998749276732300
648,شهید بروجردی - مجتمع فنی تهران,7,84,66,7511.694586412711900
649,شهید بروجردی - دبيرستان دخترانه غيردولتی آلا,7,31,67,7551.863099248139400
650,شهید بروجردی - دبستان پسرانه امت,7,51,68,7551.863099248139400
651,شهید بروجردی - مدرسه دخترانه امام رضا (ع),7,81,69,7669.075515040221900
652,شهید بروجردی - پیش دبستان و دبستان نهال دانش,7,2,70,7670.257502142610100
653,شهید بروجردی - مدرسه علوم دینیه,7,61,71,7755.228105010366600
654,شهید بروجردی - دبستان دخترانه استاد خدابخش,7,67,72,7755.228105010366600
655,شهید بروجردی - دبستان و دبیرستان پسرانه کمیل,7,82,73,7769.196114613490900
656,شهید بروجردی - دبیرستان پسرانه درخشان,7,64,74,7970.079778013286200
657,شهید بروجردی - مدرسه دخترانه امام سجاد,7,80,75,8047.441618145899200
658,شهید بروجردی - آموزشگاه استثنایی پسرانه شهید بهشتی,7,65,76,8077.566014268849400
659,شهید بروجردی - هنرستان خواجه نصیرالدین طوسی,7,66,77,8131.219034907853700
660,شهید بروجردی - دبستان دخترانه بوستان امید,7,83,78,8173.423905517129200
661,شهید بروجردی - دبستان غیردولتی دخترانه فرهنگ ایران,7,20,79,8214.877738759765600
662,شهید بروجردی - مدرسه ابتدایی شهید عارف‌نسب,7,59,80,8264.736755574800600
663,شهید بروجردی - مجتمع آموزشی فرهنگ منطقه 4,7,3,81,8765.681519381143500
664,شهید بروجردی - مرکز توانبخشی معلولان بالای ۱۴ سال,7,62,82,8970.815095559411900
665,شهید بروجردی - مدرسه دخترانه پارس,7,63,83,9282.584629629836900
666,شهید بروجردی - مجتمع آموزشی دخترانه غیردولتی زینبیه,7,12,84,9315.299470361924300
667,شهید بروجردی - دانشگاه علمی و کاربردی دکتر عبیدی,7,11,85,9566.985564829323300
668,شهید بروجردی - دبیرستان دوره اول نمونه دولتی دخترانه سعدی۰,7,13,86,9731.917719094875800
669,شهید بروجردی - دبستان پسرانه منصور نفر,7,54,87,10063.346710840822000
670,شهید بروجردی - دبیرستان پسرانه غفاری,7,56,88,10145.373015318974000
671,شهید بروجردی - دبیرستان پسرانه طالقانی,7,55,89,10267.180563119846000
672,شهید بروجردی - دبستان طالقانی,7,57,90,10267.180563119846000
673,شهید بروجردی - دبیرستان غفاری,7,58,91,10267.180563119846000
674,شهید بروجردی - صدوقی,7,53,92,11331.549692012020000
675,شهید بروجردی - مدرسه دخترانه بهشتی,7,30,93,11492.803224958785000
676,شهید بروجردی - پیش دبستانی مروارید,7,36,94,11579.836041043975000
677,شهید بروجردی - مدرسه ابتدایی مقداد,7,52,95,12590.353525619050000
678,شهید بروجردی - دبستان امام خمینی,7,87,96,12944.771968196230000
679,شهید بروجردی - مجتمع آموزشی و پرورشی آرمان,7,88,97,13202.912311765480000
