ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Length
4310,دبستان دخترانه پروین اعتصامی ۱ - بوستان درختی,28,118,98,5830.251301985888900
4311,دبستان دخترانه پروین اعتصامی ۱ - مدرسه شعبانی,28,125,99,5897.813348316035400
4312,دبستان دخترانه پروین اعتصامی ۱ - بوستان نخل,28,151,100,5946.305388924090000
4313,دبستان دخترانه پروین اعتصامی ۱ - بوستان گلنار,28,42,101,6213.920166193990600
4314,دبستان دخترانه پروین اعتصامی ۱ - مدرسه هدایت,28,121,102,6346.788939244151200
4315,دبستان دخترانه پروین اعتصامی ۱ - مدرسه تربیت,28,6,103,6437.238352951237200
4316,دبستان دخترانه پروین اعتصامی ۱ - مدرسه سعادت,28,124,104,6448.533199241773200
4317,دبستان دخترانه پروین اعتصامی ۱ - مدرسه استاد خدابخش,28,102,105,6466.567022505332700
4318,دبستان دخترانه پروین اعتصامی ۱ - مدرسه ولایت,28,123,106,6577.366510615050200
4319,دبستان دخترانه پروین اعتصامی ۱ - مدرسه معلم,28,147,107,6596.148030856605100
4320,دبستان دخترانه پروین اعتصامی ۱ - مدرسه پورداود,28,101,108,6625.431104228354300
4321,دبستان دخترانه پروین اعتصامی ۱ - سالن فوتبال مجموعه ورزشی شهید عراقی,28,104,109,6625.431104228354300
4322,دبستان دخترانه پروین اعتصامی ۱ - زمین ورزشی,28,5,110,6641.260468398368200
4323,دبستان دخترانه پروین اعتصامی ۱ - بوستان بهارک,28,12,111,6700.766559008165100
4324,دبستان دخترانه پروین اعتصامی ۱ - پارک جنگلی لویزان,28,9,112,6823.154595403994800
4325,دبستان دخترانه پروین اعتصامی ۱ - بوستان گلبرک,28,152,113,6831.792932285678900
4326,دبستان دخترانه پروین اعتصامی ۱ - مدرسه نور علی,28,45,114,6900.753187721264100
4327,دبستان دخترانه پروین اعتصامی ۱ - گذر سبز شاهد (شرقی),28,63,115,7040.825186589408100
4328,دبستان دخترانه پروین اعتصامی ۱ - گذر سبز شاهد (غربی),28,62,116,7048.775701647737200
4329,دبستان دخترانه پروین اعتصامی ۱ - بوستان گلسا,28,60,117,7170.509037367965900
4330,دبستان دخترانه پروین اعتصامی ۱ - بوستان پلیس,28,44,118,7230.734356136144000
4331,دبستان دخترانه پروین اعتصامی ۱ - بوستان 22 بهمن,28,61,119,7302.035473183079400
4332,دبستان دخترانه پروین اعتصامی ۱ - بوستان معین نژاد,28,10,120,7306.366453177689400
4333,دبستان دخترانه پروین اعتصامی ۱ - بوستان ارغوان,28,11,121,7428.455194998749000
4334,دبستان دخترانه پروین اعتصامی ۱ - بوستان فتاحی,28,132,122,7502.475716935719000
4335,دبستان دخترانه پروین اعتصامی ۱ - بوستان یاس,28,131,123,7717.793828057352600
4336,دبستان دخترانه پروین اعتصامی ۱ - مدرسه عارف نسب,28,59,124,8142.963195260302200
4337,دبستان دخترانه پروین اعتصامی ۱ - مدرسه ملت,28,103,125,8252.447443654056800
4338,دبستان دخترانه پروین اعتصامی ۱ - بوستان سحر,28,128,126,8315.826823452978700
4339,دبستان دخترانه پروین اعتصامی ۱ - فرهنگسرای اشراق,28,127,127,8434.966786510396600
4340,دبستان دخترانه پروین اعتصامی ۱ - مدرسه سعدی,28,148,128,8443.256636589847400
4341,دبستان دخترانه پروین اعتصامی ۱ - بوستان جعفرپناه,28,130,129,8547.099818969141800
4342,دبستان دخترانه پروین اعتصامی ۱ - پارک ارغوان,28,120,130,8585.786210016640300
4343,دبستان دخترانه پروین اعتصامی ۱ - بوستان آزاده,28,129,131,8687.984064361577100
4344,دبستان دخترانه پروین اعتصامی ۱ - مدرسه راهنمایی طالقانی,28,136,132,8914.176903610407000
4345,دبستان دخترانه پروین اعتصامی ۱ - مدرسه همای رحمت,28,133,133,8954.749757796567800
4346,دبستان دخترانه پروین اعتصامی ۱ - دبستان طالقانی,28,135,134,8962.670797606899200
4347,دبستان دخترانه پروین اعتصامی ۱ - مدرسه ابوذر,28,137,135,9035.984451411279200
4348,دبستان دخترانه پروین اعتصامی ۱ - بوستان خواجه نصیر,28,3,136,9139.676197278244200
4349,دبستان دخترانه پروین اعتصامی ۱ - بوستان گلشن,28,66,137,9146.482874923518500
4350,دبستان دخترانه پروین اعتصامی ۱ - سالن مجموعه ورزشی گلشن,28,68,138,9172.287871659031200
4351,دبستان دخترانه پروین اعتصامی ۱ - بوستان ختمی,28,109,139,9452.985960721023700
4352,دبستان دخترانه پروین اعتصامی ۱ - مدرسه منصور نفر,28,69,140,9517.400907545416000
4353,دبستان دخترانه پروین اعتصامی ۱ - مدرسه نیایش,28,134,141,9581.571532241359800
4354,دبستان دخترانه پروین اعتصامی ۱ - بوستان آلاله,28,157,142,9593.452903100776900
4355,دبستان دخترانه پروین اعتصامی ۱ - بوستان شهید بهزادی,28,108,143,9730.840592074007900
4356,دبستان دخترانه پروین اعتصامی ۱ - بوستان ابوذر,28,67,144,9830.870265232295400
4357,دبستان دخترانه پروین اعتصامی ۱ - بوستان سبلان,28,7,145,10461.182174466561000
4358,دبستان دخترانه پروین اعتصامی ۱ - زمین ورزشی دانشگاه شهید عباسپور,28,34,146,10726.134741461890000
4359,دبستان دخترانه پروین اعتصامی ۱ - پارک جنگلی,28,55,147,10786.609098260808000
4360,دبستان دخترانه پروین اعتصامی ۱ - پارک عمومی (فضای باز),28,35,148,11594.684177763280000
4361,دبستان دخترانه پروین اعتصامی ۱ - بوستان شکوفه,28,38,149,11848.090684820951000
4362,دبستان دخترانه پروین اعتصامی ۱ - بوستان ساحل,28,37,150,11929.322054176859000
4363,دبستان دخترانه پروین اعتصامی ۱ - بوستان ریحانه,28,153,151,12190.429627612108000
4364,دبستان دخترانه پروین اعتصامی ۱ - بوستان صبا,28,25,152,12262.319638858638000
4365,دبستان دخترانه پروین اعتصامی ۱ - بوستان نرگس,28,26,153,12296.751630455168000
4366,دبستان دخترانه پروین اعتصامی ۱ - بوستان نور (کتابخانه حکیمیه ) و فضای باز,28,23,154,12731.991166723146000
4367,دبستان دخترانه پروین اعتصامی ۱ - بوستان گمنام,28,28,155,12762.227878486801000
4368,دبستان دخترانه پروین اعتصامی ۱ - بوستان صلح و دوستی,28,39,156,13346.884114722494000
4369,مدرسه رضوان - مدرسه ملاصدرا (امام جعفر صادق),29,22,1,0.000000000000000
4370,مدرسه رضوان - مدرسه رضوان,29,29,2,0.000000000000000
4371,مدرسه رضوان - فضای سبز,29,20,3,848.258153673089050
4372,مدرسه رضوان - مدرسه پویا,29,24,4,915.253015059426390
4373,مدرسه رضوان - مدرسه شهید وزان,29,41,5,1020.011385226339000
4374,مدرسه رضوان - آموزشگاه سروش,29,36,6,1163.012685504272000
4375,مدرسه رضوان - بوستان هروی,29,46,7,1684.397970971640900
4376,مدرسه رضوان - مجتمع آموزشی نرجس,29,17,8,1885.781167044345900
4377,مدرسه رضوان - مدرسه شهدای پاسداران,29,149,9,2106.518073925585200
4378,مدرسه رضوان - مدرسه حضرت زهرا (س),29,16,10,2288.003505161307700
4379,مدرسه رضوان - بوستان ارکیده,29,72,11,2383.832471440177900
4380,مدرسه رضوان - بوستان صدف,29,71,12,2440.280536829656300
4381,مدرسه رضوان - بوستان کودک و زمین چمن,29,33,13,2481.534188106371400
4382,مدرسه رضوان - بوستان باغ رز,29,73,14,2532.918505342879100
4383,مدرسه رضوان - بوستان شادی,29,113,15,2535.840501494620200
4384,مدرسه رضوان - مدرسه فردوسی,29,27,16,2736.707409553233900
4385,مدرسه رضوان - مدرسه مولوی,29,40,17,2736.707409553233900
4386,مدرسه رضوان - بوستان افتخاریان,29,81,18,2786.739444835956900
4387,مدرسه رضوان - زمین ورزشی شهید مبارکآبادی,29,47,19,2788.154875135879100
4388,مدرسه رضوان - بوستان سخندان,29,146,20,3112.398213678558000
4389,مدرسه رضوان - بوستان تولد,29,112,21,3195.441683946067800
4390,مدرسه رضوان - بوستان شب بو,29,1,22,3301.922669797227200
4391,مدرسه رضوان - بوستان شهید شعبانلو,29,52,23,3376.759144121315800
4392,مدرسه رضوان - بوستان رهنمون,29,141,24,3498.058570455045400
4393,مدرسه رضوان - مدرسه شعبانی,29,2,25,3659.544119798581100
4394,مدرسه رضوان - مدرسه ثامن الحجج,29,53,26,3683.576111122155900
4395,مدرسه رضوان - بوستان ملت,29,97,27,3691.138014670164900
4396,مدرسه رضوان - مدرسه امامت,29,76,28,3743.611929874084100
4397,مدرسه رضوان - راهنمایی خواجه عبدا...انصاری,29,144,29,3791.225206959995800
4398,مدرسه رضوان - مدرسه شهید آبشناسان,29,95,30,3811.367124159950900
4399,مدرسه رضوان - بوستان شاهد,29,140,31,3815.646549837701500
4400,مدرسه رضوان - بوستان گلریز,29,100,32,3828.772688003423400
4401,مدرسه رضوان - دبیرستان خواجه عبدا...انصاری,29,94,33,3880.540761213564100
4402,مدرسه رضوان - بوستان شهید جهان نیا,29,99,34,3966.742801679708000
4403,مدرسه رضوان - بوستان سامان,29,15,35,4032.086124225658800
4404,مدرسه رضوان - مدرسه عمار,29,54,36,4047.961341100274200
4405,مدرسه رضوان - بوستان شاداب,29,75,37,4103.121873296929200
4406,مدرسه رضوان - بوستان امید,29,139,38,4193.418620804006400
4407,مدرسه رضوان - مدرسه صالحی شفا،ایثارگران امام حسین,29,43,39,4203.819216700702800
4408,مدرسه رضوان - بوستان سنگسر,29,154,40,4220.481347497435300
4409,مدرسه رضوان - بوستان حسین حامد,29,142,41,4232.073155238371300
4410,مدرسه رضوان - بوستان شهدای گلستان چهارم,29,14,42,4253.724013913618400
4411,مدرسه رضوان - مدرسه زینب و ایمان,29,150,43,4341.056482874315400
4412,مدرسه رضوان - مدرسه فرهنگ آل یاسین,29,105,44,4348.608904266674500
4413,مدرسه رضوان - بوستان سینا,29,156,45,4375.948783576497600
4414,مدرسه رضوان - بوستان نارنج,29,56,46,4457.653916943283500
4415,مدرسه رضوان - بوستان رسالت,29,57,47,4457.760003026322000
4416,مدرسه رضوان - بوستان اتحاد,29,138,48,4496.574714786890600
4417,مدرسه رضوان - بوستان شفیعی,29,143,49,4533.547680796578800
4418,مدرسه رضوان - بوستان احسان,29,74,50,4656.663636315966900
4419,مدرسه رضوان - بوستان ارژنگ,29,78,51,4731.016261418354600
4420,مدرسه رضوان - بوستان مجیدیه,29,96,52,4795.908087718142300
4421,مدرسه رضوان - بوستان دهقان,29,98,53,5265.805042494145700
4422,مدرسه رضوان - بوستان ولی عصر (عج),29,88,54,5474.296806647327700
4423,مدرسه رضوان - پارک جنگلی لویزان,29,158,55,5504.557410774766100
4424,مدرسه رضوان - بوستان فردوس,29,70,56,5667.803249024495000
4425,مدرسه رضوان - بوستان شقایق,29,80,57,5735.753038363362100
4426,مدرسه رضوان - دبستان پسرانه محمد باقر صدر,29,65,58,5753.015574449966200
4427,مدرسه رضوان - مدرسه هشت شهریور,29,110,59,5777.272736992046700
4428,مدرسه رضوان - دبیرستان آبسال,29,107,60,5806.795028835223100
4429,مدرسه رضوان - بوستان کاظمی,29,58,61,5820.016926758160500
4430,مدرسه رضوان - دبستان دخترانه تجلی,29,111,62,5923.195741074612700
4431,مدرسه رضوان - بوستان شمعدانی,29,79,63,5987.780015918601700
4432,مدرسه رضوان - بوستان صبوری,29,48,64,6002.778527823390500
4433,مدرسه رضوان - مجموعه ورزشی شهدای شمیران نو,29,64,65,6099.204573949734400
4434,مدرسه رضوان - مجموعه ورزشی آبفای تهران,29,145,66,6438.203506720641600
4435,مدرسه رضوان - فضای سبز میدان 57,29,93,67,6538.197871723735300
4436,مدرسه رضوان - بوستان یکصدم,29,90,68,6668.915748351831100
4437,مدرسه رضوان - مدرسه الغدیر 2,29,86,69,6698.948751932576700
4438,مدرسه رضوان - بوستان غدیر,29,106,70,6715.750633525733100
4439,مدرسه رضوان - مجموعه ورزشی شهید طوقانی,29,85,71,6918.867948897004700
4440,مدرسه رضوان - زمین ورزشی والائیان,29,84,72,6941.063169427764500
4441,مدرسه رضوان - بوستان آفتابگردان,29,30,73,6993.872902806884700
4442,مدرسه رضوان - بوستان نوفل لوشاتو,29,82,74,7100.740732065597500
4443,مدرسه رضوان - بوستان سبز گلستان,29,31,75,7199.526642773912500
4444,مدرسه رضوان - مدرسه مفید,29,32,76,7236.443398729984400
4445,مدرسه رضوان - بوستان گلستان,29,21,77,7299.768392984771700
4446,مدرسه رضوان - بوستان سراج,29,18,78,7359.708908665337700
4447,مدرسه رضوان - هنرستان سید الشهدا (ع),29,19,79,7386.127889885775400
4448,مدرسه رضوان - بوستان شهید منتظری,29,8,80,7441.527948915779200
4449,مدرسه رضوان - بوستان دانش,29,83,81,7533.507543915828100
4450,مدرسه رضوان - بوستان میثاق,29,117,82,7549.960431661172200
4451,مدرسه رضوان - مدرسه غیاثوند,29,122,83,7574.461662502105400
4452,مدرسه رضوان - بوستان کوثر,29,116,84,7579.845839951358400
4453,مدرسه رضوان - مدرسه شهید مطهری,29,50,85,7630.377405264133800
4454,مدرسه رضوان - بوستان جنبی مدرسه شهریار,29,119,86,7669.350723652995800
4455,مدرسه رضوان - مدرسه شهریار,29,126,87,7676.675645015221600
4456,مدرسه رضوان - مدرسه شعبانی,29,125,88,7696.784088946796100
4457,مدرسه رضوان - بوستان درختی,29,118,89,7765.889352476628100
4458,مدرسه رضوان - هنرستان فجر,29,87,90,7835.643076496578900
4459,مدرسه رضوان - بوستان نخل,29,151,91,8029.740330184457000
4460,مدرسه رضوان - دانشگاه علم صنعت,29,115,92,8033.428294071143700
4461,مدرسه رضوان - مدرسه ابو علی سینا,29,51,93,8148.839466719374300
4462,مدرسه رضوان - بوستان شبنم,29,155,94,8184.533371349801200
4463,مدرسه رضوان - بوستان اقاقیا,29,49,95,8198.886917629521100
4464,مدرسه رضوان - دبیرستان سمیه,29,91,96,8221.055025979156200
4465,مدرسه رضوان - بوستان سمیه,29,114,97,8246.595210278499500
4466,مدرسه رضوان - بوستان گلنار,29,42,98,8297.355107454357500
4467,مدرسه رضوان - مدرسه هدایت,29,121,99,8303.654518437671900
4468,مدرسه رضوان - مدرسه سعادت,29,124,100,8405.398778435293900
4469,مدرسه رضوان - هنرستان نرگس,29,4,101,8427.393393072126900
4470,مدرسه رضوان - مدرسه معلم,29,147,102,8531.786081347341700
4471,مدرسه رضوان - مدرسه ولایت,29,123,103,8534.232089808572700
4472,مدرسه رضوان - پارک جنگلی لویزان,29,9,104,8568.176628960705800
4473,مدرسه رضوان - بوستان احدزاده,29,89,105,8635.863207810560200
4474,مدرسه رضوان - مدرسه شهید مفتح,29,92,106,8651.789668351117100
4475,مدرسه رضوان - مدرسه نور علی,29,45,107,8857.618766914783900
4476,مدرسه رضوان - مدرسه تربیت,29,6,108,8994.446407618252100
4477,مدرسه رضوان - بوستان پلیس,29,44,109,9015.920715158097700
4478,مدرسه رضوان - زمین ورزشی,29,5,110,9065.886821498537800
4479,مدرسه رضوان - پارک ارغوان,29,120,111,9475.196992713430500
4480,مدرسه رضوان - مدرسه استاد خدابخش,29,102,112,9888.087604224867400
4481,مدرسه رضوان - مدرسه عارف نسب,29,59,113,9974.859116659814400
4482,مدرسه رضوان - مدرسه پورداود,29,101,114,10046.951685947890000
4483,مدرسه رضوان - سالن فوتبال مجموعه ورزشی شهید عراقی,29,104,115,10046.951685947890000
4484,مدرسه رضوان - بوستان گلبرک,29,152,116,10054.114640822985000
4485,مدرسه رضوان - بوستان بهارک,29,12,117,10072.521346178661000
4486,مدرسه رضوان - مدرسه ملت,29,103,118,10224.615297661407000
4487,مدرسه رضوان - گذر سبز شاهد (شرقی),29,63,119,10462.345768308940000
4488,مدرسه رضوان - گذر سبز شاهد (غربی),29,62,120,10470.296283367272000
4489,مدرسه رضوان - بوستان گلسا,29,60,121,10592.029619087503000
4490,مدرسه رضوان - بوستان 22 بهمن,29,61,122,10723.556054902616000
4491,مدرسه رضوان - بوستان معین نژاد,29,10,123,10727.887034897221000
4492,مدرسه رضوان - بوستان ارغوان,29,11,124,10849.975776718287000
4493,مدرسه رضوان - بوستان فتاحی,29,132,125,10923.996298655255000
4494,مدرسه رضوان - بوستان خواجه نصیر,29,3,126,10985.244407463872000
4495,مدرسه رضوان - بوستان گلشن,29,66,127,11118.650728930870000
4496,مدرسه رضوان - بوستان یاس,29,131,128,11139.314409776887000
4497,مدرسه رضوان - سالن مجموعه ورزشی گلشن,29,68,129,11362.749584273162000
4498,مدرسه رضوان - بوستان آزاده,29,129,130,11431.464465991519000
4499,مدرسه رضوان - مدرسه همای رحمت,29,133,131,11474.609938544962000
4500,مدرسه رضوان - مدرسه منصور نفر,29,69,132,11489.568761552766000
4501,مدرسه رضوان - بوستان آلاله,29,157,133,11551.306912920516000
4502,مدرسه رضوان - بوستان ختمی,29,109,134,11651.359666952745000
4503,مدرسه رضوان - مدرسه راهنمایی طالقانی,29,136,135,11698.063533860235000
4504,مدرسه رضوان - بوستان شهید بهزادی,29,108,136,11703.008446081358000
4505,مدرسه رضوان - بوستان سحر,29,128,137,11737.347405172513000
4506,مدرسه رضوان - پارک جنگلی,29,55,138,11739.381379691407000
4507,مدرسه رضوان - دبستان طالقانی,29,135,139,11746.557427856727000
4508,مدرسه رضوان - بوستان ابوذر,29,67,140,11788.724275052034000
4509,مدرسه رضوان - مدرسه ابوذر,29,137,141,11819.871081661107000
4510,مدرسه رضوان - فرهنگسرای اشراق,29,127,142,11856.487368229926000
4511,مدرسه رضوان - مدرسه سعدی,29,148,143,11864.777218309375000
4512,مدرسه رضوان - مدرسه نیایش,29,134,144,11891.767680080844000
4513,مدرسه رضوان - بوستان جعفرپناه,29,130,145,11907.864194048327000
4514,مدرسه رضوان - زمین ورزشی دانشگاه شهید عباسپور,29,34,146,12571.702951647518000
4515,مدرسه رضوان - پارک عمومی (فضای باز),29,35,147,13379.506792050322000
4516,مدرسه رضوان - بوستان شکوفه,29,38,148,13693.658895006578000
4517,مدرسه رضوان - بوستان سبلان,29,7,149,13779.770048298746000
4518,مدرسه رضوان - بوستان ساحل,29,37,150,13801.107396894598000
4519,مدرسه رضوان - بوستان ریحانه,29,153,151,14035.997837797737000
4520,مدرسه رضوان - بوستان صبا,29,25,152,14107.887849044266000
4521,مدرسه رضوان - بوستان نرگس,29,26,153,14142.319840640797000
4522,مدرسه رضوان - بوستان گمنام,29,28,154,14607.796088672430000
4523,مدرسه رضوان - بوستان نور (کتابخانه حکیمیه ) و فضای باز,29,23,155,14803.614613376105000
4524,مدرسه رضوان - بوستان صلح و دوستی,29,39,156,15192.452324908123000
4525,مدرسه دخترانه بهشتی - بوستان ابوذر,30,67,1,2119.457453389672500
4526,مدرسه دخترانه بهشتی - زمین ورزشی دانشگاه شهید عباسپور,30,34,2,2132.307097790417200
4527,مدرسه دخترانه بهشتی - بوستان خواجه نصیر,30,3,3,2221.564153201879400
4528,مدرسه دخترانه بهشتی - بوستان آلاله,30,157,4,2360.714415510580200
4529,مدرسه دخترانه بهشتی - مدرسه منصور نفر,30,69,5,2444.836802703598100
4530,مدرسه دخترانه بهشتی - بوستان شهید بهزادی,30,108,6,2657.999043266830100
4531,مدرسه دخترانه بهشتی - مدرسه ملت,30,103,7,2947.478089660357500
4532,مدرسه دخترانه بهشتی - بوستان ختمی,30,109,8,3190.579903448523100
4533,مدرسه دخترانه بهشتی - بوستان گلشن,30,66,9,3227.716856792113000
4534,مدرسه دخترانه بهشتی - بوستان شکوفه,30,38,10,3252.413718965833100
4535,مدرسه دخترانه بهشتی - پارک جنگلی,30,55,11,3265.795406464420500
4536,مدرسه دخترانه بهشتی - سالن مجموعه ورزشی گلشن,30,68,12,3306.612069751834500
4537,مدرسه دخترانه بهشتی - پارک عمومی (فضای باز),30,35,13,3434.556273124788700
4538,مدرسه دخترانه بهشتی - مدرسه همای رحمت,30,133,14,3462.639607745948500
4539,مدرسه دخترانه بهشتی - بوستان ریحانه,30,153,15,3572.519117963500300
4540,مدرسه دخترانه بهشتی - بوستان گمنام,30,28,16,3573.189817195719100
4541,مدرسه دخترانه بهشتی - مدرسه نیایش,30,134,17,3635.798816049511100
4542,مدرسه دخترانه بهشتی - مدرسه عارف نسب,30,59,18,3636.066728725841100
4543,مدرسه دخترانه بهشتی - بوستان صبا,30,25,19,3644.409129210029700
4544,مدرسه دخترانه بهشتی - بوستان آزاده,30,129,20,3677.403611481834100
4545,مدرسه دخترانه بهشتی - بوستان نرگس,30,26,21,3678.841120806559000
4546,مدرسه دخترانه بهشتی - بوستان ساحل,30,37,22,3856.156877969067400
4547,مدرسه دخترانه بهشتی - مدرسه راهنمایی طالقانی,30,136,23,3932.803818930606700
4548,مدرسه دخترانه بهشتی - دبستان طالقانی,30,135,24,3981.297712927099400
4549,مدرسه دخترانه بهشتی - مدرسه ابوذر,30,137,25,4054.611366731480300
4550,مدرسه دخترانه بهشتی - بوستان صلح و دوستی,30,39,26,4381.152827831740100
4551,مدرسه دخترانه بهشتی - بوستان نور (کتابخانه حکیمیه ) و فضای باز,30,23,27,4447.327580547783300
4552,مدرسه دخترانه بهشتی - فرهنگسرای اشراق,30,127,28,4513.210748597975900
4553,مدرسه دخترانه بهشتی - بوستان جعفرپناه,30,130,29,4552.668171825604100
4554,مدرسه دخترانه بهشتی - بوستان سبلان,30,7,30,4601.204468267719700
4555,مدرسه دخترانه بهشتی - مدرسه سعدی,30,148,31,4682.571759178754300
4556,مدرسه دخترانه بهشتی - بوستان یاس,30,131,32,4873.158703606156500
4557,مدرسه دخترانه بهشتی - بوستان پلیس,30,44,33,5020.706469370159500
4558,مدرسه دخترانه بهشتی - مدرسه نور علی,30,45,34,5077.369233083602900
4559,مدرسه دخترانه بهشتی - بوستان معین نژاد,30,10,35,5134.131830084923400
4560,مدرسه دخترانه بهشتی - بوستان سحر,30,128,36,5186.999334131512100
4561,مدرسه دخترانه بهشتی - مدرسه معلم,30,147,37,5311.942761485739500
4562,مدرسه دخترانه بهشتی - گذر سبز شاهد (شرقی),30,63,38,5416.783855348726300
4563,مدرسه دخترانه بهشتی - بوستان فتاحی,30,132,39,5445.720369182111400
4564,مدرسه دخترانه بهشتی - گذر سبز شاهد (غربی),30,62,40,5515.146351423373700
4565,مدرسه دخترانه بهشتی - زمین ورزشی,30,5,41,5577.920280585055500
4566,مدرسه دخترانه بهشتی - بوستان ارغوان,30,11,42,5665.911502726409700
4567,مدرسه دخترانه بهشتی - بوستان 22 بهمن,30,61,43,5732.452624215161400
4568,مدرسه دخترانه بهشتی - بوستان گلنار,30,42,44,5744.732818989336900
4569,مدرسه دخترانه بهشتی - مدرسه شعبانی,30,125,45,5813.851904029011200
4570,مدرسه دخترانه بهشتی - مدرسه ولایت,30,123,46,5820.447480533381200
4571,مدرسه دخترانه بهشتی - بوستان بهارک,30,12,47,5846.730886297209500
4572,مدرسه دخترانه بهشتی - بوستان گلسا,30,60,48,5863.979060030274900
4573,مدرسه دخترانه بهشتی - مدرسه تربیت,30,6,49,5869.615436369046600
4574,مدرسه دخترانه بهشتی - مدرسه هدایت,30,121,50,5905.366530824882800
4575,مدرسه دخترانه بهشتی - مدرسه استاد خدابخش,30,102,51,5911.869666236936600
4576,مدرسه دخترانه بهشتی - پارک ارغوان,30,120,52,5939.856098710383800
4577,مدرسه دخترانه بهشتی - مدرسه غیاثوند,30,122,53,5957.184517524827200
4578,مدرسه دخترانه بهشتی - بوستان گلبرک,30,152,54,5977.757259574723300
4579,مدرسه دخترانه بهشتی - بوستان نخل,30,151,55,6012.347596259237400
4580,مدرسه دخترانه بهشتی - مدرسه سعادت,30,124,56,6014.535956641821000
4581,مدرسه دخترانه بهشتی - مدرسه شهریار,30,126,57,6034.352827585226800
4582,مدرسه دخترانه بهشتی - بوستان جنبی مدرسه شهریار,30,119,58,6041.352856118235600
4583,مدرسه دخترانه بهشتی - بوستان درختی,30,118,59,6049.014102769368900
4584,مدرسه دخترانه بهشتی - مدرسه پورداود,30,101,60,6070.940129056820300
4585,مدرسه دخترانه بهشتی - سالن فوتبال مجموعه ورزشی شهید عراقی,30,104,61,6070.940129056820300
4586,مدرسه دخترانه بهشتی - بوستان کوثر,30,116,62,6074.513630743433200
4587,مدرسه دخترانه بهشتی - بوستان میثاق,30,117,63,6197.098445116629600
4588,مدرسه دخترانه بهشتی - بوستان دانش,30,83,64,6205.624344112800800
4589,مدرسه دخترانه بهشتی - بوستان سراج,30,18,65,6384.746846564279600
4590,مدرسه دخترانه بهشتی - مدرسه مفید,30,32,66,6386.681389830135200
4591,مدرسه دخترانه بهشتی - هنرستان سید الشهدا (ع),30,19,67,6514.154320367652900
4592,مدرسه دخترانه بهشتی - بوستان سبز گلستان,30,31,68,6514.207818451463900
4593,مدرسه دخترانه بهشتی - هنرستان فجر,30,87,69,6628.486090055016600
4594,مدرسه دخترانه بهشتی - بوستان گلستان,30,21,70,6765.534273276642100
4595,مدرسه دخترانه بهشتی - بوستان آفتابگردان,30,30,71,6785.715616025071500
4596,مدرسه دخترانه بهشتی - بوستان شهید منتظری,30,8,72,6789.710410451078100
4597,مدرسه دخترانه بهشتی - دبیرستان سمیه,30,91,73,6848.309162898791300
4598,مدرسه دخترانه بهشتی - زمین ورزشی والائیان,30,84,74,6950.232893109237000
4599,مدرسه دخترانه بهشتی - بوستان سمیه,30,114,75,6957.739542437931000
4600,مدرسه دخترانه بهشتی - مدرسه شهید مفتح,30,92,76,7224.436995073198900
4601,مدرسه دخترانه بهشتی - پارک جنگلی لویزان,30,9,77,7312.632116752301000
4602,مدرسه دخترانه بهشتی - هنرستان نرگس,30,4,78,7460.938728364310000
4603,مدرسه دخترانه بهشتی - بوستان نوفل لوشاتو,30,82,79,7593.353050296789700
4604,مدرسه دخترانه بهشتی - بوستان اقاقیا,30,49,80,7598.122307851826900
4605,مدرسه دخترانه بهشتی - مجموعه ورزشی شهید طوقانی,30,85,81,7702.875583517737100
4606,مدرسه دخترانه بهشتی - بوستان احدزاده,30,89,82,7775.513462373313800
4607,مدرسه دخترانه بهشتی - مجموعه ورزشی آبفای تهران,30,145,83,7792.644810575585300
4608,مدرسه دخترانه بهشتی - مدرسه الغدیر 2,30,86,84,7804.228312186953200
4609,مدرسه دخترانه بهشتی - مدرسه ابو علی سینا,30,51,85,7810.221311016644000
4610,مدرسه دخترانه بهشتی - مجموعه ورزشی شهدای شمیران نو,30,64,86,7845.816811089267500
4611,مدرسه دخترانه بهشتی - بوستان شبنم,30,155,87,7882.889482657920800
4612,مدرسه دخترانه بهشتی - بوستان شمعدانی,30,79,88,8005.961984526289600
4613,مدرسه دخترانه بهشتی - دبیرستان آبسال,30,107,89,8158.378666380193900
4614,مدرسه دخترانه بهشتی - دبستان پسرانه محمد باقر صدر,30,65,90,8212.158120765450800
4615,مدرسه دخترانه بهشتی - بوستان شقایق,30,80,91,8254.470996346657600
4616,مدرسه دخترانه بهشتی - مدرسه شهید مطهری,30,50,92,8621.158888709462200
4617,مدرسه دخترانه بهشتی - پارک جنگلی لویزان,30,158,93,8675.845281927146100
4618,مدرسه دخترانه بهشتی - بوستان غدیر,30,106,94,9001.487949870414000
4619,مدرسه دخترانه بهشتی - دانشگاه علم صنعت,30,115,95,9206.622048414423300
4620,مدرسه دخترانه بهشتی - دبستان دخترانه تجلی,30,111,96,9323.379201437806800
4621,مدرسه دخترانه بهشتی - بوستان صبوری,30,48,97,9333.650304700302500
4622,مدرسه دخترانه بهشتی - بوستان یکصدم,30,90,98,9335.732654831337600
4623,مدرسه دخترانه بهشتی - بوستان کاظمی,30,58,99,9384.789018134812100
4624,مدرسه دخترانه بهشتی - مدرسه هشت شهریور,30,110,100,9388.394593382645300
4625,مدرسه دخترانه بهشتی - بوستان شهید شعبانلو,30,52,101,9600.708718908983400
4626,مدرسه دخترانه بهشتی - فضای سبز میدان 57,30,93,102,9609.141245794468000
